mlbamid,"steamerid","proj_season","firstname","lastname","Team",BasicPF,"position","bats",p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,wRAA_adj,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
670042,"sa918048","2019","Luke","Raley","MIN",1.0213066339492798,"1B","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,24.00,0.73,0.2,1.00,0.0020,0.0533,0.0553,0.2508,0.0200,0.0092,0.0061,0.0074,0.9112,0.2239,0.1520,0.0355,0.0101,0.0263,0.245677,0.300996,0.393317,0.300930,0.374490,0.0063,0.0027,-0.0001,0.001,0.0009,0.000,0.1092,0.1094,0.30802806,-0.011,0.108,-0.003,-0.014,0.032,-0.016666666666666666,0.0000,0.00023,0.0002300,0.00023
670043,"sa918049","2019","Michael","Cruz","CHN",0.9969061017036438,"C","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,23.00,0.54,0.2,1.00,0.0010,0.0499,0.0509,0.1766,0.0110,0.0092,0.0061,0.0074,0.9246,0.1889,0.1289,0.0350,0.0017,0.0233,0.204406,0.252453,0.321586,0.251321,0.277000,0.0050,0.0022,-0.0001,0.001,0.0009,0.000,0.0881,0.0960,0.22619861,-0.052,0.068,0.000,-0.052,0.032,0.016666666666666666,0.0000,-0.00025,-0.0002500,-0.00025
666127,"sa918086","2019","Luis","Curbelo","CHA",0.9854639172554016,"2b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,21.00,0.46,0.2,1.00,0.0000,0.0382,0.0382,0.2737,0.0090,0.0092,0.0063,0.0075,0.9390,0.1709,0.1328,0.0267,0.0023,0.0091,0.182029,0.219531,0.244443,0.206446,0.258980,0.0059,0.0024,0.0000,0.001,0.0010,0.000,0.0697,0.0675,0.24378484,-0.089,0.031,0.002,-0.087,0.032,0.0033333333333333335,0.0000,-0.00522,-0.0052200,-0.00522
668784,"sa918089","2019","Ulysses","Cantu","CLE",1.0406557321548462,"1B","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,21.00,0.47,0.2,1.00,0.0010,0.0450,0.0460,0.3236,0.0100,0.0092,0.0063,0.0075,0.9302,0.1546,0.1089,0.0241,0.0013,0.0203,0.166240,0.212007,0.260457,0.209010,0.278970,0.0058,0.0024,0.0000,0.001,0.0010,0.000,0.0787,0.0823,0.22617043,-0.086,0.033,-0.005,-0.091,0.032,-0.016666666666666666,0.0000,-0.00769,-0.0076900,-0.00769
670034,"sa918092","2019","D.J.","Daniels","TOR",0.9978517889976501,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,21.00,0.26,0.2,1.00,0.0000,0.0288,0.0288,0.3874,0.0110,0.0092,0.0063,0.0075,0.9464,0.1226,0.0939,0.0154,0.0013,0.0120,0.129583,0.163497,0.186595,0.157077,0.229480,0.0087,0.0036,0.0001,0.001,0.0011,0.000,0.0577,0.0590,0.19945897,-0.129,-0.009,0.000,-0.129,0.032,-0.005333333333333334,0.0000,-0.01042,-0.0104200,-0.01042
668591,"sa918098","2019","Blinger","Perez","SDN",0.9690527319908142,"C","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,20.00,0.25,0.2,1.00,0.0000,0.0390,0.0390,0.2860,0.0100,0.0092,0.0061,0.0074,0.9375,0.1398,0.1098,0.0165,0.0016,0.0118,0.149076,0.189912,0.207979,0.178982,0.220690,0.0064,0.0028,-0.0001,0.001,0.0009,0.000,0.0589,0.0619,0.19780559,-0.111,0.009,0.004,-0.107,0.032,0.016666666666666666,0.0000,-0.00591,-0.0059100,-0.00591
669916,"sa918101","2019","Nate","Nolan","CHA",0.9854639172554016,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,24.00,0.44,0.2,1.00,0.0000,0.0579,0.0579,0.4316,0.0090,0.0092,0.0063,0.0075,0.9194,0.1297,0.0928,0.0207,0.0019,0.0144,0.141071,0.197798,0.214515,0.187140,0.286130,0.0065,0.0027,0.0000,0.001,0.0010,0.000,0.0666,0.0642,0.23975879,-0.104,0.015,0.002,-0.103,0.032,0.016666666666666666,0.0000,-0.00549,-0.0054900,-0.00549
663528,"sa918104","2019","Ryan","January","ARI",1.0191624164581299,"C","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,22.00,0.29,0.2,1.00,0.0010,0.0532,0.0542,0.3665,0.0110,0.0092,0.0061,0.0074,0.9213,0.1306,0.1002,0.0174,0.0031,0.0099,0.141685,0.196936,0.199421,0.180685,0.242920,0.0089,0.0039,0.0000,0.001,0.0010,0.000,0.0595,0.0584,0.21854065,-0.110,0.010,-0.002,-0.112,0.032,0.016666666666666666,0.0000,-0.00642,-0.0064200,-0.00642
669427,"sa918107","2019","Shane","Carrier","MIN",1.0213066339492798,"OF","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,23.00,0.53,0.2,1.00,0.0000,0.0355,0.0355,0.2904,0.0090,0.0092,0.0063,0.0075,0.9417,0.1875,0.1300,0.0294,0.0023,0.0257,0.199149,0.233539,0.317329,0.239580,0.317960,0.0110,0.0046,0.0001,0.001,0.0011,0.000,0.0900,0.0964,0.25556784,-0.062,0.058,-0.003,-0.064,0.032,-0.005333333333333334,0.0000,-0.00373,-0.0037300,-0.00373
670047,"sa918108","2019","Troy","Montgomery","DET",1.002928614616394,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.67,0.2,1.00,0.0010,0.0899,0.0909,0.2175,0.0070,0.0092,0.0063,0.0075,0.8883,0.2157,0.1563,0.0364,0.0073,0.0157,0.242852,0.315638,0.353393,0.295644,0.337540,0.0222,0.0097,0.0002,0.001,0.0012,0.000,0.1020,0.0915,0.30184123,-0.016,0.104,0.000,-0.016,0.032,-0.005333333333333334,0.0000,0.00122,0.0012200,0.00122
666640,"sa918114","2019","Peterson","Plaz","CIN",1.017791986465454,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,20.00,0.28,0.2,1.00,0.0000,0.0368,0.0368,0.2445,0.0090,0.0092,0.0061,0.0074,0.9407,0.1631,0.1319,0.0173,0.0017,0.0123,0.173454,0.210204,0.234516,0.198273,0.237330,0.0105,0.0047,0.0000,0.001,0.0010,0.000,0.0664,0.0707,0.21813974,-0.095,0.025,-0.002,-0.097,0.032,-0.005333333333333334,0.0000,-0.00714,-0.0071400,-0.00714
670049,"sa918117","2019","Chris","DeVito","FA",1,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,24.00,0.62,0.2,1.00,0.0010,0.0510,0.0520,0.2695,0.0080,0.0092,0.0063,0.0075,0.9262,0.1831,0.1295,0.0305,0.0021,0.0210,0.197705,0.244653,0.303201,0.240680,0.301480,0.0045,0.0019,-0.0001,0.001,0.0009,0.000,0.0828,0.0893,0.25202114,-0.061,0.059,0.000,-0.061,0.032,-0.016666666666666666,0.0000,-0.00461,-0.0046100,-0.00461
664104,"sa918131","2019","Tyler","Neslony","ATL",1.0136665105819702,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.71,0.2,1.00,0.0020,0.0594,0.0614,0.2213,0.0070,0.0092,0.0061,0.0074,0.9180,0.2194,0.1568,0.0446,0.0027,0.0153,0.239029,0.289649,0.343410,0.277240,0.328560,0.0118,0.0055,-0.0001,0.001,0.0009,0.000,0.0905,0.0919,0.29631243,-0.031,0.089,-0.002,-0.032,0.032,-0.005333333333333334,0.0000,-0.00046,-0.0004600,-0.00046
664692,"sa918139","2019","Trey","York","FA",1,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.22,0.2,1.00,0.0000,0.0470,0.0470,0.2447,0.0090,0.0092,0.0061,0.0074,0.9305,0.1542,0.1248,0.0203,0.0023,0.0069,0.165700,0.211469,0.214461,0.192675,0.222510,0.0102,0.0044,0.0000,0.001,0.0010,0.000,0.0628,0.0613,0.21462917,-0.100,0.020,0.000,-0.100,0.032,0.0033333333333333335,0.0000,-0.00655,-0.0065500,-0.00655
608329,"sa918146","2019","Max","Dutto","TEX",1.0758763551712036,"2b","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.34,0.2,1.00,0.0000,0.0694,0.0694,0.3592,0.0100,0.0092,0.0063,0.0075,0.9069,0.1417,0.1078,0.0208,0.0024,0.0107,0.156264,0.222475,0.219817,0.202638,0.267160,0.0107,0.0044,0.0001,0.001,0.0011,0.000,0.0719,0.0646,0.24058770,-0.092,0.028,-0.009,-0.101,0.032,0.0033333333333333335,0.0000,-0.00665,-0.0066500,-0.00665
670053,"sa918155","2019","Hosea","Nelson","CLE",1.0406557321548462,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,22.00,0.40,0.2,1.00,0.0010,0.0320,0.0330,0.3656,0.0110,0.0092,0.0063,0.0075,0.9422,0.1551,0.1140,0.0214,0.0015,0.0182,0.164681,0.200450,0.248588,0.197870,0.288610,0.0109,0.0044,0.0002,0.001,0.0012,0.000,0.0741,0.0785,0.24191553,-0.096,0.024,-0.005,-0.100,0.032,-0.005333333333333334,0.0000,-0.00743,-0.0074300,-0.00743
670054,"sa918156","2019","Mitchell","Kranson","PHI",0.9926416873931885,"C","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.63,0.2,1.00,0.0020,0.0637,0.0657,0.1828,0.0080,0.0092,0.0063,0.0075,0.9125,0.2063,0.1460,0.0410,0.0028,0.0165,0.226062,0.281752,0.331443,0.269492,0.298120,0.0052,0.0022,-0.0001,0.001,0.0009,0.000,0.0910,0.0922,0.26335507,-0.037,0.083,0.001,-0.036,0.032,0.016666666666666666,0.0000,0.00140,0.0014000,0.00140
670058,"sa918167","2019","Tim","Lynch","FA",1,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,26.00,0.45,0.2,1.00,0.0010,0.0470,0.0480,0.2348,0.0100,0.0092,0.0063,0.0075,0.9282,0.2001,0.1332,0.0337,0.0027,0.0305,0.215686,0.259834,0.356545,0.267164,0.325350,0.0085,0.0036,0.0000,0.001,0.0010,0.000,0.0950,0.1069,0.25298329,-0.039,0.081,0.000,-0.039,0.032,-0.016666666666666666,0.0000,-0.00233,-0.0023300,-0.00233
666023,"sa918173","2019","Freddy","Fermin","KCA",1.0142649412155151,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,24.00,0.34,0.2,1.00,0.0020,0.0405,0.0425,0.1985,0.0100,0.0092,0.0063,0.0075,0.9337,0.1616,0.1307,0.0207,0.0021,0.0081,0.173004,0.215385,0.225640,0.197293,0.218320,0.0087,0.0036,0.0001,0.001,0.0011,0.000,0.0662,0.0636,0.20895726,-0.096,0.024,-0.002,-0.098,0.032,0.016666666666666666,0.0000,-0.00497,-0.0049700,-0.00497
667416,"sa918180","2019","Clark","Eagan","PIT",0.9784423112869263,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.45,0.2,1.00,0.0000,0.0394,0.0394,0.1812,0.0100,0.0092,0.0061,0.0074,0.9371,0.1934,0.1452,0.0284,0.0028,0.0170,0.206472,0.244392,0.297282,0.238095,0.267560,0.0102,0.0046,-0.0001,0.001,0.0009,0.000,0.0786,0.0849,0.23636607,-0.063,0.057,0.003,-0.060,0.032,-0.005333333333333334,0.0000,-0.00334,-0.0033400,-0.00334
669129,"sa918184","2019","Marcus","Mooney","ATL",1.0136665105819702,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.60,0.2,1.00,0.0000,0.0400,0.0400,0.1490,0.0170,0.0092,0.0061,0.0074,0.9295,0.1896,0.1535,0.0304,0.0020,0.0037,0.203999,0.248090,0.252960,0.224863,0.235340,0.0093,0.0043,-0.0001,0.001,0.0009,0.000,0.0703,0.0677,0.23705687,-0.074,0.046,-0.002,-0.075,0.032,0.0033333333333333335,0.0000,-0.00399,-0.0039900,-0.00399
661825,"sa918186","2019","Sam","Machonis","FA",1,"OF","B",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.28,0.2,1.00,0.0000,0.0500,0.0500,0.3044,0.0110,0.0092,0.0063,0.0075,0.9252,0.1622,0.1224,0.0227,0.0022,0.0149,0.175248,0.224552,0.252850,0.213460,0.273350,0.0101,0.0041,0.0001,0.001,0.0011,0.000,0.0727,0.0749,0.24013694,-0.083,0.037,0.000,-0.083,0.032,-0.005333333333333334,0.0000,-0.00569,-0.0056900,-0.00569
669289,"sa918188","2019","Santiago","Espinal","TOR",0.9978517889976501,"2b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,24.00,0.69,0.2,1.00,0.0010,0.0517,0.0527,0.1521,0.0090,0.0092,0.0063,0.0075,0.9245,0.2332,0.1661,0.0458,0.0063,0.0150,0.252257,0.296782,0.364043,0.287933,0.315490,0.0151,0.0063,0.0002,0.001,0.0012,0.000,0.1003,0.0952,0.28526605,-0.022,0.098,0.000,-0.022,0.032,0.0033333333333333335,0.0000,0.00150,0.0015000,0.00150
642093,"sa918189","2019","Stephen","Smith","ARI",1.0191624164581299,"OF","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.57,0.2,1.00,0.0000,0.0723,0.0723,0.3097,0.0120,0.0092,0.0061,0.0074,0.9022,0.1676,0.1198,0.0279,0.0041,0.0158,0.185800,0.253452,0.278334,0.238759,0.301760,0.0096,0.0043,-0.0001,0.001,0.0009,0.000,0.0782,0.0767,0.25988701,-0.062,0.058,-0.002,-0.064,0.032,-0.005333333333333334,0.0000,-0.00375,-0.0037500,-0.00375
669392,"sa918192","2019","Samad","Taylor","TOR",0.9978517889976501,"2b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,20.00,0.59,0.2,1.00,0.0010,0.0517,0.0527,0.2235,0.0090,0.0092,0.0063,0.0075,0.9245,0.1803,0.1294,0.0328,0.0038,0.0143,0.195038,0.243548,0.285200,0.233706,0.270840,0.0360,0.0157,0.0006,0.001,0.0016,0.000,0.0858,0.0797,0.23912417,-0.066,0.053,0.000,-0.066,0.032,0.0033333333333333335,0.0000,-0.00299,-0.0029900,-0.00299
670066,"sa918197","2019","Josh","Merrigan","LAA",0.9669469594955444,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,25.00,0.22,0.2,1.00,0.0000,0.0438,0.0438,0.3075,0.0090,0.0092,0.0063,0.0075,0.9334,0.1589,0.1188,0.0229,0.0024,0.0148,0.170305,0.213099,0.247600,0.205009,0.266830,0.0116,0.0048,0.0002,0.001,0.0012,0.000,0.0755,0.0758,0.23294536,-0.090,0.030,0.004,-0.086,0.032,-0.005333333333333334,0.0000,-0.00598,-0.0059800,-0.00598
670067,"sa918201","2019","Danny","Hudzina","FA",1,"3b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,25.00,0.52,0.2,1.00,0.0020,0.0410,0.0430,0.2579,0.0090,0.0092,0.0061,0.0074,0.9345,0.1783,0.1265,0.0289,0.0019,0.0210,0.190818,0.231727,0.293234,0.229648,0.285300,0.0055,0.0024,-0.0001,0.001,0.0009,0.000,0.0790,0.0866,0.23725490,-0.070,0.050,0.000,-0.070,0.032,0.0033333333333333335,0.0000,-0.00348,-0.0034800,-0.00348
668706,"sa918203","2019","Josh","Stephen","PHI",0.9926416873931885,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,21.00,0.52,0.2,1.00,0.0000,0.0415,0.0415,0.2610,0.0080,0.0092,0.0061,0.0074,0.9370,0.1757,0.1303,0.0269,0.0032,0.0153,0.187521,0.226547,0.272082,0.220062,0.272710,0.0082,0.0037,-0.0001,0.001,0.0009,0.000,0.0744,0.0793,0.24008382,-0.077,0.042,0.001,-0.077,0.032,-0.005333333333333334,0.0000,-0.00509,-0.0050900,-0.00509
669232,"sa918209","2019","Chad","McClanahan","MIL",1.012441635131836,"1B","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016667,21.00,0.41,0.2,1.00,0.0020,0.0465,0.0485,0.3508,0.0100,0.0092,0.0061,0.0074,0.9280,0.1535,0.1108,0.0219,0.0023,0.0185,0.165472,0.213357,0.253949,0.207067,0.287810,0.0075,0.0034,-0.0001,0.001,0.0009,0.000,0.0719,0.0763,0.23847377,-0.088,0.032,-0.001,-0.090,0.032,-0.016666666666666666,0.0000,-0.00759,-0.0075900,-0.00759
669182,"sa918212","2019","Tre","Carter","SDN",0.9690527319908142,"OF","L",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,22.00,0.52,0.2,1.00,0.0000,0.0530,0.0530,0.3114,0.0080,0.0092,0.0061,0.0074,0.9255,0.1548,0.1183,0.0211,0.0036,0.0118,0.167381,0.217231,0.236370,0.203782,0.260890,0.0136,0.0059,0.0001,0.001,0.0011,0.000,0.0662,0.0663,0.23454158,-0.091,0.029,0.004,-0.087,0.032,-0.005333333333333334,0.0000,-0.00610,-0.0061000,-0.00610
657066,"sa918220","2019","Armond","Upshaw","WAS",1.0176060199737549,"OF","B",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,23.00,0.56,0.2,1.00,0.0000,0.0640,0.0640,0.3317,0.0090,0.0092,0.0061,0.0074,0.9134,0.1606,0.1267,0.0226,0.0017,0.0096,0.175863,0.235117,0.235805,0.213850,0.278280,0.0224,0.0100,0.0002,0.001,0.0012,0.000,0.0714,0.0672,0.26056946,-0.083,0.037,-0.002,-0.085,0.032,-0.005333333333333334,0.0000,-0.00588,-0.0058800,-0.00588
670143,"sa918257","2019","Daniel","Woodrow","DET",1.002928614616394,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.68,0.2,1.00,0.0010,0.0600,0.0610,0.2003,0.0070,0.0092,0.0063,0.0075,0.9183,0.2362,0.1804,0.0374,0.0060,0.0125,0.257310,0.306156,0.351822,0.288693,0.334530,0.0352,0.0158,0.0003,0.001,0.0013,0.000,0.0985,0.0906,0.31374474,-0.021,0.098,0.000,-0.022,0.032,-0.005333333333333334,0.0000,0.00061,0.0006100,0.00061
670144,"sa918259","2019","Mitch","Roman","CHA",0.9854639172554016,"2b","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,24.00,0.68,0.2,1.00,0.0000,0.0517,0.0517,0.2578,0.0080,0.0092,0.0063,0.0075,0.9266,0.2107,0.1636,0.0358,0.0028,0.0084,0.227396,0.272065,0.299444,0.253227,0.314350,0.0183,0.0077,0.0003,0.001,0.0013,0.000,0.0837,0.0765,0.30288965,-0.050,0.069,0.002,-0.049,0.032,0.0033333333333333335,0.0000,-0.00127,-0.0012700,-0.00127
669623,"sa918269","2019","Carmen","Benedetti","HOU",0.9594763517379761,"OF","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,24.00,0.61,0.2,1.00,0.0000,0.0899,0.0899,0.2640,0.0070,0.0092,0.0063,0.0075,0.8893,0.2098,0.1411,0.0423,0.0044,0.0219,0.235937,0.308664,0.367525,0.297469,0.365480,0.0182,0.0075,0.0003,0.001,0.0013,0.000,0.1101,0.1030,0.30757898,-0.014,0.105,0.005,-0.009,0.032,-0.005333333333333334,0.0000,0.00195,0.0019500,0.00195
656631,"sa918272","2019","Alex","Kowalczyk","TEX",1.0758763551712036,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,25.00,0.64,0.2,1.00,0.0000,0.0559,0.0559,0.3039,0.0110,0.0092,0.0063,0.0075,0.9193,0.1909,0.1368,0.0317,0.0021,0.0203,0.207627,0.259412,0.312867,0.252496,0.332170,0.0071,0.0029,0.0000,0.001,0.0010,0.000,0.0897,0.0900,0.28310654,-0.051,0.069,-0.009,-0.060,0.032,0.016666666666666666,0.0000,-0.00106,-0.0010600,-0.00106
669714,"sa918278","2019","Brady","Whalen","SLN",0.9774409532546997,"3b","B",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,21.00,0.41,0.2,1.00,0.0030,0.0512,0.0542,0.2739,0.0110,0.0092,0.0061,0.0074,0.9213,0.1509,0.1115,0.0210,0.0019,0.0166,0.163780,0.217390,0.244565,0.205964,0.248490,0.0060,0.0026,-0.0001,0.001,0.0009,0.000,0.0715,0.0744,0.21043560,-0.089,0.031,0.003,-0.086,0.032,0.0033333333333333335,0.0000,-0.00512,-0.0051200,-0.00512
670149,"sa918279","2019","Brady","Policelli","DET",1.002928614616394,"C","R",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,24.00,0.50,0.2,1.00,0.0000,0.0470,0.0470,0.2323,0.0090,0.0092,0.0063,0.0075,0.9303,0.1778,0.1295,0.0266,0.0049,0.0168,0.191068,0.235184,0.284350,0.229249,0.270670,0.0205,0.0087,0.0003,0.001,0.0013,0.000,0.0825,0.0820,0.23377378,-0.070,0.050,0.000,-0.070,0.032,0.016666666666666666,0.0000,-0.00206,-0.0020600,-0.00206
668872,"sa918282","2019","Manny","Jefferson","FA",1,"2b","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,24.00,0.49,0.2,1.00,0.0000,0.0440,0.0440,0.2518,0.0100,0.0092,0.0061,0.0074,0.9325,0.1658,0.1291,0.0263,0.0036,0.0068,0.177853,0.221191,0.235663,0.204745,0.243770,0.0097,0.0043,0.0000,0.001,0.0010,0.000,0.0661,0.0651,0.23337737,-0.090,0.030,0.000,-0.090,0.032,0.0033333333333333335,0.0000,-0.00552,-0.0055200,-0.00552
663993,"sa918283","2019","Nathaniel","Lowe","TBA",0.9730559587478638,"1B","L",0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,-5.064464,23.00,0.71,58.18745456136,236.00,1.1800,19.6182,20.7982,48.4237,1.6520,2.1712,1.4790,1.7716,210.2993,55.6967,36.1472,10.2945,0.6112,8.6438,0.264848,0.333222,0.442919,0.333818,0.390220,1.0710,0.4482,-0.0371,0.283,0.2459,0.000,28.2968,29.4940,0.30356044,3.622,31.892,0.762,4.384,7.630,-5.064463637748,0.0000,0.74073,0.0031387,0.74073
671255,"sa918284","2019","Jose","Layer","SFN",0.9679498076438904,"OF","R",0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.005333,22.00,0.29,0.2,1.00,0.0020,0.0413,0.0433,0.2918,0.0100,0.0092,0.0061,0.0074,0.9332,0.1579,0.1213,0.0203,0.0026,0.0136,0.169117,0.212421,0.240257,0.201159,0.255410,0.0102,0.0045,0.0000,0.001,0.0010,0.000,0.0647,0.0693,0.22717254,-0.093,0.027,0.004,-0.089,0.032,-0.005333333333333334,0.0000,-0.00631,-0.0063100,-0.00631
