mlbamid,steamerid,proj_season,firstname,lastname,Team,BasicPF,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,wGDP,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
543543,12775,2021,Brad,Miller,PHI,1.004,2B,L,0.010,0.040,0.010,0.303,0.122,0.112,0.079,0.146,0.177,0.0,9.7,21.1,6.5,3.2,3.2,0.0,0.0,7.5,0.0,0.0,-1.224,31.00,0.75,51.22,210.06215016787667,0.6302,23.7160,24.3462,60.3930,1.8906,1.9326,0.9667,1.5529,181.3058,41.0241,22.7492,8.4487,0.9486,8.8776,0.226273,0.321678,0.430230,0.324025,0.410160,1.4820,0.6565,-0.0472,-0.279,0.361,0.0348,-2.238,25.3983,27.7439,0.283009399752,0.714,27.143,0.608,7.131,-1.2242,0.0000,0.41933,0.0019962,0.41933
608671,13768,2021,Travis,Jankowski,PHI,1.004,CF,L,0.066,0.068,0.149,0.076,0.012,0.088,0.129,0.127,0.285,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.027,30.00,0.69,1.62,6.6263778,0.0000,0.6288,0.6288,1.5597,0.0530,0.0610,0.0383,0.0493,5.8569,1.3843,1.0445,0.2397,0.0229,0.0772,0.236359,0.313626,0.324674,0.286235,0.327550,0.2516,0.0969,0.0061,0.006,0.005,0.0171,-0.063,0.6665,0.5810,0.306162602769,-0.189,0.645,-0.192,0.225,0.0270,0.0000,0.00137,0.0002067,0.00137
591720,11400,2021,Ronald,Torreyes,PHI,1.004,2B,R,0.060,0.055,0.027,0.027,0.082,0.055,0.082,0.176,0.434,0.0,0.0,9.7,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.243,28.00,0.68,11.34,45.1653425305747,0.0000,1.8066,1.8066,6.6886,0.4517,0.4155,0.3104,0.3441,42.2526,10.6340,7.5739,2.0469,0.1788,0.8344,0.251664,0.287409,0.367807,0.284086,0.313560,0.4668,0.1788,0.0038,0.027,0.027,0.0578,-0.164,4.5018,4.7595,0.279400234364,-1.369,4.314,-1.392,1.533,0.2430,0.0000,0.02702,0.0005982,0.02702
592663,11739,2021,J.T.,Realmuto,PHI,1.004,C,R,0.003,0.128,0.056,0.344,0.352,0.018,0.023,0.022,0.053,111.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.973,30.00,0.82,126.49,538.9717614466911,0.5390,39.8839,40.4229,119.5761,8.0846,4.9585,1.7307,4.0309,484.7027,126.5174,76.4500,25.2629,1.6346,23.1699,0.261013,0.325778,0.463283,0.337136,0.403090,6.1975,2.5069,-0.0003,1.310,0.507,1.8167,4.189,68.9364,77.5418,0.298702901491,7.794,75.605,7.523,18.296,7.9726,4.9216,3.87058,0.0071814,4.34924
596146,12144,2021,Max,Kepler,MIN,0.997,RF,L,0.704,0.040,0.011,0.008,0.022,0.091,0.040,0.061,0.022,0.0,0.0,0.0,0.0,0.0,0.0,4.9,140.9,0.0,0.0,0.0,-6.966,28.00,0.83,145.80,653.9412646673534,0.6539,73.3068,73.9608,114.5744,7.1934,6.0163,5.4792,4.2889,563.0191,138.2820,74.8701,31.7800,1.3704,30.2614,0.245610,0.338396,0.468172,0.345714,0.373460,6.8738,2.8487,-0.0509,0.549,1.203,1.7011,4.100,95.4699,81.3943,0.255686883066,14.190,96.467,14.421,22.199,-6.9660,0.0000,3.44827,0.0052731,3.44827
595909,14477,2021,Jake,Cave,MIN,0.997,LF,L,0.045,0.044,0.051,0.033,0.102,0.185,0.161,0.200,0.180,0.0,0.0,0.0,0.0,0.0,29.2,14.6,6.5,0.0,0.0,0.0,-1.539,28.00,0.78,50.22,203.47494412255875,0.2035,14.2636,14.4671,63.5542,3.2556,1.8720,1.1772,1.5272,183.0479,44.2451,27.7392,8.9137,1.5794,6.0127,0.241697,0.306305,0.406185,0.307906,0.417480,1.7807,0.8227,-0.0560,0.022,0.269,0.2350,0.079,23.2184,23.5422,0.332431948331,-2.077,23.524,-2.005,6.907,-1.5390,0.0000,0.35762,0.0017576,0.35762
624407,14678,2021,Tzu-Wei,Lin,MIN,0.997,SS,L,0.048,0.023,0.126,0.080,0.048,0.050,0.107,0.292,0.226,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,27.00,0.69,0.25,1,0.0010,0.0751,0.0761,0.2568,0.0070,0.0092,0.0060,0.0076,0.9033,0.2019,0.1427,0.0416,0.0039,0.0138,0.223615,0.286807,0.323989,0.270316,0.326130,0.0142,0.0067,-0.0003,0.000,0.001,0.0007,-0.008,0.0976,0.0901,0.293768545994,-0.042,0.084,-0.042,0.034,0.0124,0.0000,-0.00028,-0.0002800,-0.00028
595375,17642,2021,J.T.,Riddle,MIN,0.997,SS,L,0.052,0.035,0.033,0.008,0.027,0.239,0.228,0.217,0.162,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,29.00,0.73,0.25,1,0.0020,0.0490,0.0510,0.2304,0.0080,0.0092,0.0061,0.0074,0.9275,0.2170,0.1439,0.0443,0.0042,0.0246,0.233903,0.277634,0.370199,0.279386,0.340060,0.0097,0.0041,-0.0001,-0.001,0.001,-0.0001,0.005,0.1027,0.1069,0.282982791587,-0.034,0.092,-0.034,0.034,0.0041,0.0000,0.00088,0.0008800,0.00088
663905,18395,2021,Travis,Blankenhorn,MIN,0.997,2B,L,0.045,0.091,0.045,0.045,0.045,0.091,0.227,0.182,0.227,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,24.00,0.61,3.24,13.115110254205085,0.0131,0.6964,0.7095,3.0373,0.1443,0.1207,0.0814,0.0983,12.0817,2.9791,1.9209,0.6075,0.0617,0.3890,0.246584,0.294078,0.403668,0.299988,0.366430,0.1702,0.0672,0.0015,-0.001,0.015,0.0155,-0.004,1.4822,1.5393,0.295886310931,-0.221,1.429,-0.217,0.445,0.0540,0.0000,0.02855,0.0021769,0.02855
650333,18568,2021,Luis,Arraez,MIN,0.997,2B,L,0.118,0.095,0.011,0.048,0.036,0.348,0.168,0.082,0.094,0.0,0.0,53.5,30.8,4.9,34.0,0.0,0.0,3.2,0.0,0.0,-0.432,24.00,0.70,126.36,524.5864148718513,0.5246,44.1177,44.6423,48.3298,3.1475,4.8262,2.9313,3.7311,470.1342,145.7740,108.5052,29.7680,1.7012,5.7996,0.310074,0.371062,0.417643,0.345256,0.348010,4.6761,2.0910,-0.1613,0.163,0.729,0.7307,-1.010,61.9478,53.9973,0.333482077659,11.181,77.182,11.365,17.808,-0.4320,0.0000,2.76811,0.0052767,2.76811
592743,10847,2021,Andrelton,Simmons,MIN,0.997,SS,R,0.099,0.075,0.082,0.199,0.103,0.112,0.103,0.055,0.172,0.0,0.0,0.0,0.0,134.5,0.0,0.0,0.0,0.0,0.0,0.0,6.723,31.00,0.81,134.46,562.526856,0.5625,37.7456,38.3081,56.1984,5.0627,5.1752,2.7731,4.0916,512.2913,141.9888,100.3587,29.6437,1.7918,10.1945,0.277159,0.331141,0.401711,0.318940,0.325110,8.3744,2.9424,0.2231,0.383,-1.007,-0.4009,6.927,65.2981,61.7775,0.292882730727,-0.503,70.272,-0.305,19.096,6.7230,0.0000,3.11613,0.0055395,3.11613
593934,12164,2021,Miguel,Sano,MIN,0.997,1B,R,0.017,0.043,0.053,0.090,0.363,0.144,0.190,0.071,0.029,0.0,137.7,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.286,28.00,0.80,149.04,618.9423431194313,1.2379,68.7645,70.0024,230.5338,4.3326,5.6943,2.5296,4.7029,537.3749,122.5796,59.9709,23.9442,1.2073,37.4573,0.228110,0.319454,0.486279,0.341088,0.516900,1.6422,0.7378,-0.1522,-0.767,0.551,-0.3682,-2.849,83.7875,94.8527,0.310567057796,11.015,88.888,11.233,21.011,-11.2860,0.0000,1.72542,0.0027877,1.72542
656941,16478,2021,Kyle,Schwarber,WAS,1.014,LF,L,0.217,0.035,0.027,0.265,0.186,0.095,0.046,0.074,0.056,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,2.7,0.0,0.0,-6.069,28.00,0.83,117.74,503.59045887642884,4.5323,62.7977,67.3300,137.4471,4.5323,4.6330,2.4661,3.5973,425.6647,101.8231,51.9321,17.9710,1.2157,30.7043,0.239210,0.346592,0.503544,0.358359,0.453690,3.3674,1.5129,-0.1277,-0.383,0.675,0.1643,-0.060,72.4582,77.3759,0.272370405491,16.301,79.661,15.433,17.095,-6.0685,0.0000,2.58352,0.0051302,2.58352
664057,17932,2021,Andrew,Stevenson,WAS,1.014,LF,L,0.174,0.074,0.012,0.040,0.035,0.051,0.063,0.195,0.356,0.0,0.0,0.0,0.0,0.0,27.5,9.7,1.6,6.8,0.0,0.0,-2.090,27.00,0.73,45.68,185.9729041706417,0.0000,13.9108,13.9108,49.8464,2.0457,1.7110,1.3677,1.3791,167.2696,42.2204,29.8301,7.9723,1.2498,3.1682,0.252411,0.315144,0.371840,0.301400,0.378350,4.2095,1.7277,0.0354,-0.119,0.266,0.1824,-0.184,20.0384,18.3408,0.337722177109,-2.919,20.479,-3.240,6.313,-2.0898,0.0000,0.09547,0.0005134,0.09547
506703,11338,2021,Adrian,Sanchez,WAS,1.014,2B,R,0.063,0.037,0.108,0.019,0.041,0.037,0.101,0.097,0.496,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,30.00,0.68,0.25,1,0.0030,0.0489,0.0519,0.1832,0.0100,0.0092,0.0067,0.0076,0.9239,0.2249,0.1610,0.0465,0.0041,0.0133,0.243533,0.288812,0.346058,0.276695,0.313990,0.0219,0.0089,0.0002,0.000,0.001,0.0012,-0.004,0.0980,0.0968,0.287891156463,-0.037,0.089,-0.038,0.034,0.0042,0.0000,-0.00025,-0.0002500,-0.00025
542364,10323,2021,Rafael,Ortega,CHN,1.008,RF,L,0.016,0.033,0.016,0.016,0.016,0.112,0.187,0.322,0.280,0.0,0.0,0.0,0.0,0.0,6.5,4.9,8.1,2.0,0.0,0.0,-0.886,30.00,0.76,21.48,84.68713341778582,0.1694,7.5626,7.7319,17.4743,0.5081,0.7791,0.5771,0.6472,75.2228,17.8322,12.1926,3.7546,0.4854,1.3997,0.237051,0.309971,0.355684,0.293015,0.327970,1.7745,0.7073,0.0229,-0.025,0.012,0.0099,-0.472,8.4188,8.2773,0.288309705944,-1.929,8.727,-2.016,2.875,-0.8861,0.0000,-0.04758,-0.0005618,-0.04758
592626,11899,2021,Joc,Pederson,CHN,1.008,LF,L,0.518,0.015,0.032,0.016,0.040,0.053,0.127,0.104,0.095,0.0,0.0,0.0,0.0,0.0,97.2,0.0,24.3,4.1,0.0,0.0,-6.551,29.00,0.80,125.58,544.7112603536365,2.1788,53.5451,55.7240,118.0286,9.2601,5.0113,4.2419,3.7483,471.7370,118.4226,62.4339,24.4988,2.5837,28.9063,0.251042,0.339353,0.497763,0.354572,0.414730,3.6566,1.5081,-0.0750,0.103,0.409,0.4370,1.107,78.6687,74.8435,0.272458350378,15.892,84.425,15.330,18.491,-6.5513,0.0000,2.80234,0.0051446,2.80234
605361,12005,2021,Nick,Martini,CHN,1.008,OF,L,0.038,0.507,0.038,0.038,0.017,0.034,0.051,0.089,0.188,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,31.00,0.75,0.23,1,0.0010,0.1104,0.1114,0.2401,0.0110,0.0092,0.0065,0.0073,0.8638,0.2066,0.1495,0.0391,0.0041,0.0140,0.239209,0.331172,0.342406,0.301821,0.343760,0.0054,0.0021,-0.0002,0.000,0.001,0.0008,-0.005,0.1115,0.0854,0.312155591572,-0.015,0.110,-0.016,0.034,-0.0117,0.0000,0.00020,0.0002000,0.00020
641878,15156,2021,Ian,Miller,CHN,1.008,OF,L,0.159,0.055,0.027,0.093,0.027,0.055,0.082,0.110,0.390,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,29.00,0.75,0.25,1,0.0010,0.0702,0.0712,0.2332,0.0110,0.0092,0.0069,0.0073,0.9036,0.2073,0.1514,0.0391,0.0049,0.0119,0.229371,0.291457,0.322976,0.272449,0.318080,0.0399,0.0123,0.0024,-0.001,0.001,0.0024,-0.007,0.1000,0.0867,0.293481525984,-0.040,0.086,-0.041,0.034,0.0041,0.0000,-0.00073,-0.0007300,-0.00073
545350,11339,2021,Jake,Marisnick,CHN,1.008,CF,R,0.042,0.055,0.054,0.062,0.046,0.071,0.105,0.124,0.440,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,6.8,0.0,0.0,0.097,30.00,0.71,60.26,240.57944568000002,0.0000,15.6858,15.6858,73.3486,3.6087,2.2133,1.5586,1.8162,217.9102,49.8686,29.4068,10.3817,1.4930,8.5871,0.228843,0.289354,0.408405,0.300094,0.402180,5.2417,1.9882,0.1250,0.366,0.224,0.7150,-1.096,27.2919,29.5614,0.299595691146,-4.041,26.227,-4.290,8.167,0.0972,0.0000,0.34947,0.0014526,0.34947
575929,11609,2021,Willson,Contreras,CHN,1.008,C,R,0.008,0.052,0.065,0.161,0.453,0.163,0.030,0.025,0.042,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,7.969,29.00,0.81,102.16,429.697246896,1.7188,42.2392,43.9580,105.9903,11.6018,3.9532,1.4370,3.2677,369.4328,93.1667,56.0218,19.0060,1.5395,16.5994,0.252181,0.347275,0.446757,0.342790,0.410880,2.9327,1.4576,-0.1794,-0.804,-0.047,-1.0304,0.451,54.0917,57.2469,0.306133521623,8.264,62.327,7.821,14.587,7.9688,-4.7354,2.89802,0.0067443,2.43746
607043,12927,2021,Brandon,Nimmo,NYN,0.969,CF,L,0.559,0.028,0.027,0.020,0.022,0.070,0.104,0.051,0.119,0.0,0.0,0.0,0.0,0.0,22.7,95.6,1.6,0.0,0.0,0.0,0.378,28.00,0.79,119.88,523.8460978270217,1.0477,79.8865,80.9342,127.9771,12.5723,4.8194,4.1478,3.5462,422.6456,102.5518,63.2283,20.1609,3.7129,15.4498,0.242647,0.377258,0.417587,0.351190,0.397570,7.3203,3.0191,-0.0361,0.555,0.671,1.1899,-6.414,71.9899,52.8604,0.308036817865,13.788,79.696,15.831,17.783,0.3780,0.0000,2.79789,0.0053411,2.79789
605480,13608,2021,Mallex,Smith,NYN,0.969,CF,L,0.562,0.027,0.014,0.011,0.016,0.015,0.026,0.111,0.217,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.027,28.00,0.80,1.62,7.0089607776077765,0.0000,0.5768,0.5768,1.5989,0.1051,0.0645,0.0599,0.0482,6.2189,1.4850,1.0572,0.2843,0.0618,0.0817,0.238786,0.311834,0.343770,0.291137,0.334060,0.4286,0.1324,0.0260,0.016,0.007,0.0490,-0.087,0.8238,0.5609,0.305963152731,-0.171,0.711,-0.143,0.238,0.0270,0.0000,0.00817,0.0011657,0.00817
622194,13866,2021,Bruce,Maxwell,NYN,0.969,C,L,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020,30.00,0.67,0.24,1,0.0020,0.0913,0.0933,0.2970,0.0070,0.0092,0.0061,0.0074,0.8862,0.1892,0.1260,0.0377,0.0020,0.0235,0.213531,0.291301,0.340237,0.278777,0.352340,0.0046,0.0020,-0.0002,-0.002,0.000,-0.0022,0.002,0.0975,0.0965,0.289129296807,-0.035,0.091,-0.031,0.034,0.0202,-0.0036,0.00224,0.0022400,0.00189
643446,15362,2021,Jeff,McNeil,NYN,0.969,2B,L,0.482,0.169,0.070,0.011,0.011,0.065,0.133,0.021,0.039,0.0,0.0,101.1,33.2,0.0,12.6,0.0,3.2,0.0,0.0,0.0,1.447,29.00,0.80,150.00,664.5753160738511,3.3229,45.3240,48.6469,89.4211,13.9561,6.1141,4.8791,4.5078,592.5855,171.0207,112.8511,36.6072,2.1979,19.3644,0.288586,0.354125,0.455809,0.348197,0.371060,7.9701,3.2871,-0.0424,-0.505,1.090,0.5426,-2.045,90.0777,74.8513,0.310575215059,15.814,99.428,18.406,22.560,1.4474,0.0000,3.97890,0.0059871,3.97890
642086,15653,2021,Dominic,Smith,NYN,0.969,LF,L,0.026,0.083,0.075,0.221,0.110,0.162,0.116,0.063,0.144,0.0,16.2,0.0,0.0,0.0,108.5,0.0,0.0,2.7,0.0,0.0,-7.095,26.00,0.75,127.46,529.723045152,0.0000,40.4179,40.4179,129.4820,6.3567,4.8735,2.3355,3.8751,476.7379,120.9683,71.6869,26.4459,1.3614,21.4740,0.253749,0.318071,0.450071,0.329060,0.405070,2.9915,1.3252,-0.1203,-0.249,0.456,0.0867,-4.322,64.1357,71.9825,0.301811579915,4.050,70.698,6.116,17.982,-7.0945,0.0000,1.24180,0.0023442,1.24180
624424,16376,2021,Michael,Conforto,NYN,0.969,RF,L,0.003,0.237,0.188,0.307,0.117,0.045,0.043,0.023,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,-7.500,28.00,0.83,150.00,648.3783333333333,3.2419,81.3066,84.5485,157.7473,9.7257,5.9651,2.2154,4.7250,547.1637,139.3478,79.6640,26.9715,0.9655,31.7468,0.254679,0.361558,0.481565,0.360825,0.431580,6.8507,3.2239,-0.2371,0.571,0.687,1.0209,-1.694,90.6352,92.2085,0.296916675911,22.338,103.914,24.866,22.010,-7.5000,0.0000,3.76414,0.0058055,3.76414
641645,16451,2021,Luis,Guillorme,NYN,0.969,2B,L,0.032,0.024,0.026,0.017,0.077,0.109,0.120,0.221,0.374,0.0,0.0,19.4,14.6,3.2,0.0,0.0,0.0,6.1,0.0,0.0,0.015,26.00,0.69,43.38,171.6017936185762,0.0000,17.8981,17.8981,33.0251,1.5444,1.5787,1.1420,1.3114,149.7059,37.6063,27.7604,7.1080,0.3284,2.4095,0.251197,0.334672,0.351347,0.306387,0.330750,2.3452,0.9719,-0.0104,0.017,0.091,0.0976,-0.421,17.4675,16.2166,0.304516160290,-1.971,19.619,-1.302,5.825,0.0146,0.0000,0.40986,0.0023884,0.40986
541600,10416,2021,Wilfredo,Tovar,NYN,0.969,SS,R,0.080,0.035,0.017,0.017,0.038,0.056,0.073,0.406,0.276,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.013,29.00,0.72,0.25,1,0.0000,0.0532,0.0532,0.1713,0.0070,0.0092,0.0073,0.0077,0.9248,0.2166,0.1617,0.0405,0.0050,0.0094,0.234167,0.278798,0.319243,0.263479,0.290990,0.0132,0.0058,-0.0001,0.000,0.001,0.0009,-0.003,0.0873,0.0862,0.275605214153,-0.048,0.078,-0.044,0.034,0.0126,0.0000,0.00005,0.0000500,0.00005
592273,11615,2021,Brandon,Drury,NYN,0.969,3B,R,0.046,0.060,0.038,0.011,0.065,0.142,0.236,0.252,0.150,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,28.00,0.76,1.62,6.537004116082322,0.0065,0.4720,0.4785,1.7653,0.0588,0.0601,0.0405,0.0492,5.9099,1.2963,0.8000,0.2813,0.0172,0.1978,0.219322,0.282232,0.373126,0.284358,0.355350,0.0351,0.0152,-0.0012,0.002,0.000,0.0008,-0.029,0.6633,0.7246,0.274899899900,-0.197,0.626,-0.171,0.222,0.0270,0.0000,0.00484,0.0007404,0.00484
607680,12434,2021,Kevin,Pillar,NYN,0.969,CF,R,0.080,0.081,0.043,0.003,0.246,0.214,0.247,0.049,0.037,0.0,0.0,0.0,0.0,0.0,17.8,35.6,3.2,5.4,0.0,0.0,-1.094,32.00,0.83,62.14,258.8744644233515,1.0355,10.8986,11.9341,47.0930,3.1065,2.3816,1.2779,1.9174,240.6385,59.2874,37.4220,12.8658,1.1615,7.8382,0.246380,0.288549,0.407217,0.296902,0.342520,4.8503,1.8956,0.0838,0.673,0.104,0.8608,0.494,28.2523,31.1552,0.274213363166,-5.046,27.525,-4.036,8.788,-1.0940,0.0000,0.48753,0.0018833,0.48753
594988,12225,2021,Scott,Schebler,LAA,0.976,RF,L,0.079,0.034,0.038,0.038,0.245,0.097,0.155,0.131,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,-0.081,30.00,0.75,1.62,6.6318156,0.0066,0.5451,0.5518,1.7582,0.0928,0.0610,0.0369,0.0503,5.9000,1.2928,0.7898,0.2524,0.0129,0.2376,0.219102,0.293760,0.387089,0.295808,0.362230,0.0516,0.0232,-0.0015,0.001,0.006,0.0055,-0.044,0.7495,0.7774,0.266835250980,-0.135,0.699,-0.116,0.225,-0.0810,0.0000,-0.00102,-0.0001538,-0.00102
621532,13854,2021,Anthony,Bemboom,LAA,0.976,C,L,0.011,0.022,0.011,0.037,0.024,0.043,0.054,0.378,0.420,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,31.00,0.62,7.53,29.330302967770326,0.0293,2.4696,2.4989,7.7675,0.3226,0.2698,0.2150,0.2282,26.0655,5.4788,3.6882,0.9930,0.1051,0.6925,0.210190,0.285083,0.336060,0.274405,0.329010,0.2816,0.1184,-0.0030,-0.035,0.032,-0.0060,0.186,3.0007,2.8942,0.268385136007,-1.129,2.562,-1.041,0.996,0.6278,0.1627,0.07419,0.0025295,0.09001
642221,15994,2021,Kean,Wong,LAA,0.976,2B,L,0.035,0.070,0.035,0.035,0.035,0.070,0.232,0.225,0.261,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,26.00,0.71,0.25,1,0.0020,0.0664,0.0684,0.2481,0.0110,0.0092,0.0065,0.0076,0.9065,0.2170,0.1570,0.0392,0.0049,0.0159,0.239295,0.298268,0.345806,0.282973,0.343470,0.0115,0.0054,-0.0003,0.000,0.001,0.0007,-0.002,0.1005,0.0955,0.309337025073,-0.031,0.095,-0.028,0.034,0.0042,0.0000,0.00087,0.0008700,0.00087
665120,18607,2021,Jared,Walsh,LAA,0.976,1B,L,0.008,0.281,0.018,0.035,0.094,0.152,0.147,0.149,0.117,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.830,27.00,0.75,93.96,390.7254564,0.7815,32.8991,33.6805,112.9766,4.6887,3.5947,2.2604,2.9029,347.1930,84.9157,48.3145,16.1344,1.6708,18.7959,0.244570,0.317357,0.463072,0.332342,0.437340,1.2693,0.5363,-0.0825,-0.203,0.582,0.2965,0.746,50.8641,54.3802,0.302852557261,4.069,53.229,5.230,13.264,-7.8300,0.0000,1.13854,0.0029139,1.13854
642136,19318,2021,Matt,Thaiss,LAA,0.976,1B,L,0.010,0.080,0.030,0.010,0.070,0.068,0.199,0.345,0.187,0.0,3.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,26.00,0.73,4.86,19.408901953019527,0.0000,1.8846,1.8846,4.7059,0.1165,0.1786,0.1273,0.1494,17.1311,3.9960,2.5623,0.7641,0.0723,0.5973,0.233254,0.311020,0.390897,0.306260,0.362420,0.1249,0.0553,-0.0046,-0.015,0.014,-0.0056,0.012,2.2043,2.2146,0.283761782706,-0.225,2.217,-0.167,0.659,-0.2430,0.0000,0.02484,0.0012798,0.02484
545358,10059,2021,Max,Stassi,LAA,0.976,C,R,0.015,0.014,0.015,0.024,0.021,0.042,0.155,0.489,0.225,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.529,30.00,0.68,78.34,307.1046371561031,0.0000,30.1270,30.1270,85.1599,3.9924,2.8254,2.2024,2.3937,268.3891,59.3551,36.7246,10.7073,0.5759,11.3473,0.221166,0.306583,0.392196,0.305035,0.376790,1.7042,0.7269,-0.0604,-0.623,0.068,-0.6154,-1.915,35.3372,36.3620,0.275470576489,-3.878,34.760,-2.966,10.425,6.5286,9.2981,1.11430,0.0036284,2.01861
545361,10155,2021,Mike,Trout,LAA,0.976,CF,R,0.010,0.668,0.262,0.003,0.003,0.007,0.010,0.014,0.022,0.0,0.0,0.0,0.0,0.0,0.0,148.5,0.0,1.5,0.0,0.0,2.294,29.00,0.83,150.00,670.9380972856939,12.7478,108.9603,121.7082,147.3801,12.0769,6.1726,3.4504,4.8900,528.8126,147.7762,77.8728,26.0903,2.7681,41.0450,0.279459,0.421831,0.572123,0.414765,0.489230,10.3748,3.3485,0.3797,1.040,1.664,3.0837,-4.114,116.4009,105.6089,0.309117159386,53.655,138.070,55.647,22.776,2.2938,0.0000,7.75010,0.0115511,7.75010
578428,10231,2021,Jose,Iglesias,LAA,0.976,SS,R,0.008,0.123,0.162,0.004,0.144,0.174,0.235,0.107,0.043,0.0,0.0,0.0,0.0,129.6,0.0,0.0,0.0,0.0,0.0,0.0,6.480,31.00,0.80,129.60,539.0019098818022,1.0780,22.9615,24.0395,70.6470,7.0070,4.9588,2.5157,4.0412,501.3985,137.1492,95.5700,29.8192,1.5457,10.2143,0.273531,0.313511,0.400280,0.308319,0.334130,6.5890,3.0160,-0.1448,0.782,0.146,0.7832,1.571,58.5674,60.3656,0.298966928134,-5.313,62.502,-3.713,18.297,6.4800,0.0000,2.27759,0.0042256,2.27759
594838,10953,2021,Phil,Gosselin,LAA,0.976,2B,R,0.028,0.042,0.033,0.015,0.121,0.122,0.245,0.133,0.261,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,32.00,0.74,1.62,6.498705600000001,0.0195,0.4894,0.5088,1.5256,0.0455,0.0598,0.0388,0.0492,5.8564,1.4156,0.9981,0.2785,0.0248,0.1142,0.241724,0.304955,0.356262,0.289730,0.344230,0.0406,0.0174,-0.0013,0.003,0.004,0.0057,-0.047,0.6659,0.6408,0.305077593886,-0.166,0.652,-0.147,0.221,0.0270,0.0000,0.00581,0.0008940,0.00581
405395,1177,2021,Albert,Pujols,LAA,0.976,1B,R,0.004,0.008,0.087,0.244,0.369,0.215,0.016,0.020,0.037,0.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,0.0,-8.667,41.00,0.75,89.10,374.623821,1.1239,24.5004,25.6243,60.3473,2.9970,3.4465,1.0993,2.7983,342.1050,84.1067,54.6377,14.2172,0.3855,14.8663,0.245853,0.301798,0.420031,0.309278,0.340240,1.3505,0.5570,-0.0708,-1.626,-0.719,-2.4158,-1.034,43.4387,49.9011,0.256740987883,-3.390,43.744,-2.277,12.717,-8.6670,0.0000,-0.16308,-0.0004353,-0.16308
595885,14131,2021,Greg,Bird,COL,1.125,1B,L,0.031,0.062,0.031,0.106,0.181,0.138,0.169,0.125,0.156,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.453,28.00,0.63,16.62,68.0476545,0.0680,7.8459,7.9139,17.7124,0.8166,0.6260,0.3502,0.5102,58.4568,13.9778,7.6157,2.8386,0.2904,3.2331,0.239112,0.335437,0.463524,0.342575,0.419430,0.5242,0.2225,-0.0115,-0.083,0.094,-0.0005,0.230,8.6687,9.3057,0.282595373670,1.296,9.858,0.229,2.310,-1.4531,0.0000,0.12793,0.0018800,0.12793
